Player_ID,Name,Age,Gender,Skill_Level,Preferred_Play_Time,Location,Win_Rate,Total_Matches_Played,Favorite_Court_Type,Preferred_Play_Style,Average_Match_Duration,Coach_Affiliation,Club_Membership,Rating_Score
659ec5bc,Player_235,24,Male,Beginner,Morning,Beirut,81.0,116,Any,Defensive,87,No,Club A,2066
4a38a346,Player_236,50,Male,Professional,Afternoon,Dubai,53.34,407,Any,Defensive,46,No,Club B,1752
33ea2f25,Player_237,20,Female,Beginner,Evening,Madrid,65.75,332,Any,Defensive,54,No,Club B,1084
b17a66e3,Player_238,55,Male,Advanced,Morning,Riyadh,64.4,444,Outdoor,Balanced,94,No,Club B,1786
6d3a89a5,Player_239,29,Male,Professional,Evening,Dubai,64.33,338,Indoor,Balanced,80,Yes,Club C,1027
355be267,Player_240,31,Female,Professional,Morning,Dubai,60.18,375,Outdoor,Aggressive,116,No,Club C,1834
7ba28fbd,Player_241,53,Female,Beginner,Morning,London,32.23,235,Any,Defensive,51,Yes,Club B,1374
ff1f3780,Player_242,29,Female,Advanced,Evening,Beirut,47.26,78,Outdoor,Defensive,48,No,Club A,1339
42d08ee5,Player_243,32,Female,Beginner,Evening,Riyadh,56.34,207,Outdoor,Defensive,111,Yes,Club B,2390
9492e690,Player_244,48,Male,Professional,Evening,Beirut,89.85,213,Any,Defensive,37,No,Club C,1337
fa949abd,Player_245,53,Female,Professional,Afternoon,London,50.88,453,Indoor,Balanced,92,Yes,Club A,2002
4b1db2cb,Player_246,42,Female,Advanced,Morning,Beirut,87.82,398,Outdoor,Defensive,55,No,No Club,2166
048bce99,Player_247,38,Female,Intermediate,Afternoon,Cairo,61.13,185,Outdoor,Balanced,46,No,Club C,2271
5d091639,Player_248,47,Male,Professional,Evening,Cairo,80.98,257,Outdoor,Balanced,92,Yes,Club C,1448
3fc0cf53,Player_249,31,Male,Intermediate,Morning,London,44.33,294,Indoor,Aggressive,105,No,Club B,1595
5ecb4ccd,Player_250,33,Male,Professional,Afternoon,Dubai,71.16,164,Indoor,Defensive,60,No,Club A,1463
5af8bb6a,Player_251,45,Female,Advanced,Morning,Cairo,89.17,488,Indoor,Balanced,64,Yes,Club B,1242
81dcf8f0,Player_252,22,Female,Beginner,Morning,Riyadh,42.64,283,Indoor,Balanced,59,No,Club B,1220
4f23127b,Player_253,46,Male,Professional,Evening,Beirut,80.71,276,Outdoor,Balanced,103,Yes,Club A,1395
2d829977,Player_254,54,Female,Professional,Morning,Beirut,80.66,161,Outdoor,Balanced,96,No,Club B,1859
ffd2ab44,Player_255,19,Male,Beginner,Afternoon,Riyadh,57.92,456,Outdoor,Aggressive,43,No,Club B,2156
3edeaedd,Player_256,20,Female,Advanced,Evening,Cairo,74.46,341,Outdoor,Balanced,33,Yes,Club B,1581
ce0fe2a0,Player_257,33,Female,Beginner,Afternoon,Beirut,31.43,125,Outdoor,Defensive,112,Yes,Club B,1290
79eca198,Player_258,40,Male,Beginner,Morning,Dubai,82.07,320,Indoor,Aggressive,106,Yes,Club A,1589
a24e9705,Player_259,47,Female,Beginner,Morning,Cairo,59.5,26,Outdoor,Balanced,52,No,No Club,2073
262c6c28,Player_260,46,Male,Advanced,Afternoon,Beirut,41.19,133,Outdoor,Aggressive,60,Yes,Club C,1755
8f84fd98,Player_261,23,Male,Intermediate,Evening,London,87.45,32,Any,Balanced,119,Yes,Club A,2480
552622d8,Player_262,24,Female,Advanced,Evening,Cairo,43.6,257,Indoor,Aggressive,30,No,No Club,2166
b1485c13,Player_263,28,Male,Advanced,Evening,Cairo,81.51,495,Indoor,Aggressive,68,No,No Club,1774
4e3b111e,Player_264,49,Male,Beginner,Evening,Beirut,33.4,323,Any,Balanced,82,No,Club B,2367
4bb2674f,Player_265,54,Male,Beginner,Afternoon,Riyadh,45.66,21,Indoor,Defensive,112,Yes,Club C,2169
285f6114,Player_266,46,Male,Advanced,Afternoon,Cairo,65.41,71,Indoor,Defensive,40,Yes,Club A,2328
06e4ba67,Player_267,31,Female,Intermediate,Evening,Dubai,89.05,17,Outdoor,Aggressive,43,Yes,Club A,1470
f314eb05,Player_268,44,Female,Intermediate,Evening,Cairo,88.07,394,Any,Defensive,65,No,Club A,2428
4b80bb25,Player_269,22,Male,Professional,Afternoon,Dubai,83.01,167,Indoor,Defensive,110,Yes,Club A,1478
b5603f0d,Player_270,50,Female,Beginner,Afternoon,Riyadh,48.78,220,Indoor,Defensive,101,No,Club B,2007
b9064e11,Player_271,30,Male,Beginner,Morning,Beirut,39.99,429,Any,Aggressive,43,Yes,Club B,2258
89efe7ad,Player_272,34,Male,Advanced,Morning,Cairo,46.13,55,Indoor,Balanced,66,Yes,Club B,2105
9cb4ac17,Player_273,41,Female,Professional,Morning,Madrid,75.07,401,Any,Defensive,30,No,No Club,1399
3f1acac7,Player_274,39,Female,Intermediate,Afternoon,London,58.79,475,Any,Aggressive,106,No,Club A,1638
c7b390f4,Player_275,20,Male,Beginner,Morning,Beirut,31.43,398,Any,Balanced,86,Yes,Club C,1154
28dbecc6,Player_276,55,Male,Professional,Morning,Riyadh,31.34,118,Any,Balanced,69,Yes,Club A,2273
b4e14e2b,Player_277,18,Female,Advanced,Afternoon,Riyadh,87.37,184,Indoor,Aggressive,31,No,No Club,1812
a2f11a76,Player_278,54,Male,Intermediate,Afternoon,Madrid,70.39,60,Indoor,Aggressive,38,Yes,Club A,2143
00383dfb,Player_279,42,Female,Advanced,Evening,Dubai,86.07,479,Indoor,Balanced,98,Yes,Club C,2015
59e7d8fa,Player_280,33,Female,Beginner,Afternoon,Beirut,51.02,419,Outdoor,Defensive,71,Yes,No Club,1392
aaaf5d5c,Player_281,44,Female,Professional,Morning,Dubai,87.68,26,Outdoor,Balanced,96,Yes,Club B,2303
58040172,Player_282,36,Male,Beginner,Afternoon,London,69.81,401,Any,Defensive,72,Yes,Club C,1913
675a1f39,Player_283,33,Male,Beginner,Afternoon,Beirut,60.48,293,Indoor,Balanced,84,Yes,Club A,2455
5f4d00d9,Player_284,22,Male,Advanced,Morning,London,43.44,387,Any,Defensive,94,Yes,No Club,1637
339a790c,Player_285,34,Male,Advanced,Morning,Dubai,60.47,438,Outdoor,Defensive,79,Yes,Club A,2262
997eb128,Player_286,21,Male,Advanced,Morning,Cairo,60.96,128,Any,Balanced,118,Yes,Club A,1508
c66faedd,Player_287,51,Male,Beginner,Morning,London,59.21,338,Indoor,Balanced,103,Yes,Club B,1287
9e6d680c,Player_288,49,Male,Professional,Morning,Madrid,72.76,82,Indoor,Defensive,79,No,Club C,1831
2d0b9cc8,Player_289,50,Female,Professional,Evening,Cairo,65.38,372,Outdoor,Defensive,46,Yes,Club B,1051
0321a18f,Player_290,53,Male,Beginner,Evening,Riyadh,36.95,430,Any,Aggressive,106,No,Club C,2251
b148cb8b,Player_291,44,Female,Professional,Morning,Madrid,49.09,137,Any,Aggressive,87,Yes,Club C,1587
f868d543,Player_292,40,Female,Intermediate,Morning,Dubai,86.62,289,Outdoor,Defensive,92,Yes,Club A,2265
6c0c27f2,Player_293,32,Male,Advanced,Afternoon,Riyadh,47.98,146,Outdoor,Balanced,46,Yes,Club C,2126
e511ed27,Player_294,21,Female,Intermediate,Morning,Beirut,81.62,16,Indoor,Defensive,42,Yes,Club B,1678
c2dad544,Player_295,35,Female,Beginner,Afternoon,Dubai,46.31,301,Any,Aggressive,63,Yes,No Club,2493
976ccb28,Player_296,35,Male,Intermediate,Afternoon,Cairo,67.06,57,Any,Balanced,58,No,Club C,1674
c572a3bc,Player_297,24,Male,Intermediate,Morning,London,74.16,145,Indoor,Aggressive,54,Yes,No Club,1298
d463aee6,Player_298,37,Female,Beginner,Morning,Dubai,79.19,206,Outdoor,Defensive,116,Yes,Club A,1595
1436c80b,Player_299,30,Male,Beginner,Evening,Dubai,61.92,288,Any,Defensive,95,No,Club C,1380
fd09334a,Player_300,49,Male,Beginner,Evening,Dubai,70.38,112,Any,Defensive,98,Yes,No Club,1526
a14fbedc,Player_301,47,Female,Beginner,Evening,Cairo,68.3,155,Any,Defensive,119,No,No Club,1648
840b497f,Player_302,19,Male,Advanced,Morning,London,59.91,162,Any,Aggressive,55,Yes,Club B,1543
f73ed9c5,Player_303,19,Female,Intermediate,Evening,Riyadh,63.49,64,Outdoor,Defensive,30,Yes,Club C,1347
bdcfa77e,Player_304,46,Female,Beginner,Afternoon,Riyadh,41.17,332,Indoor,Balanced,93,Yes,Club B,1632
21d808b1,Player_305,42,Male,Beginner,Afternoon,Riyadh,32.86,76,Indoor,Balanced,49,Yes,No Club,1422
5e3b094b,Player_306,47,Male,Intermediate,Afternoon,Cairo,74.29,101,Outdoor,Balanced,92,Yes,Club A,2339
dde59e48,Player_307,49,Male,Professional,Morning,Madrid,73.4,402,Outdoor,Defensive,51,Yes,Club B,1638
54616596,Player_308,37,Female,Intermediate,Afternoon,Madrid,50.92,366,Indoor,Aggressive,85,Yes,Club B,1630
7404fcc4,Player_309,39,Male,Beginner,Morning,Dubai,64.81,183,Indoor,Balanced,45,No,Club B,1685
f1a71184,Player_310,25,Male,Advanced,Afternoon,Dubai,46.03,80,Any,Aggressive,79,Yes,Club C,2244
339af311,Player_311,19,Female,Intermediate,Morning,Dubai,86.38,129,Outdoor,Balanced,46,No,Club C,1452
fce9cfe5,Player_312,50,Female,Professional,Morning,Beirut,61.23,304,Any,Aggressive,79,No,Club A,1396
38d95ccf,Player_313,30,Female,Intermediate,Afternoon,Cairo,40.13,60,Any,Aggressive,78,Yes,No Club,1863
028c63dd,Player_314,50,Male,Intermediate,Afternoon,Beirut,64.88,143,Indoor,Defensive,94,Yes,No Club,1136
a8352857,Player_315,52,Female,Advanced,Evening,Beirut,82.39,65,Outdoor,Balanced,85,No,Club C,2289
d1129f52,Player_316,48,Female,Beginner,Morning,London,84.53,186,Outdoor,Balanced,42,Yes,Club C,2020
b264aa30,Player_317,48,Female,Intermediate,Morning,Cairo,79.89,307,Indoor,Balanced,45,Yes,Club A,1601
59b4f615,Player_318,38,Female,Intermediate,Afternoon,Cairo,31.29,380,Outdoor,Defensive,88,Yes,Club B,1687
e371e2ee,Player_319,42,Male,Professional,Evening,Dubai,85.98,130,Outdoor,Aggressive,66,Yes,Club B,1155
6a4a02d1,Player_320,31,Male,Intermediate,Evening,Dubai,41.21,111,Outdoor,Aggressive,58,Yes,Club B,1706
a25aef80,Player_321,38,Male,Professional,Evening,London,83.01,198,Outdoor,Aggressive,79,Yes,Club B,2100
56f54dd2,Player_322,43,Male,Professional,Morning,Riyadh,48.46,35,Outdoor,Aggressive,35,No,No Club,1759
b2e0b11e,Player_323,50,Male,Intermediate,Evening,London,77.96,289,Outdoor,Defensive,61,No,Club B,1795
a85bc33d,Player_324,37,Female,Intermediate,Evening,Cairo,37.36,439,Outdoor,Balanced,63,No,Club A,2379
7892c761,Player_325,47,Male,Advanced,Morning,Beirut,48.96,42,Indoor,Defensive,78,Yes,Club C,1726
19671fb7,Player_326,54,Female,Beginner,Evening,Cairo,31.36,31,Any,Defensive,31,No,Club C,2270
55386cbf,Player_327,55,Male,Intermediate,Evening,Dubai,48.62,467,Indoor,Aggressive,39,No,No Club,1483
e95cbba2,Player_328,29,Female,Intermediate,Evening,Cairo,82.93,341,Outdoor,Defensive,86,Yes,Club B,2144
08fc2f19,Player_329,49,Male,Advanced,Morning,Riyadh,83.77,316,Outdoor,Defensive,87,No,No Club,1568
a9bacbd2,Player_330,20,Female,Beginner,Morning,Beirut,37.22,231,Any,Aggressive,120,No,No Club,1018
234112cd,Player_331,46,Male,Professional,Afternoon,Madrid,69.94,296,Any,Aggressive,67,Yes,Club A,2196
8d31f680,Player_332,53,Male,Intermediate,Evening,Dubai,42.49,480,Any,Defensive,78,No,Club A,1602
809a60d0,Player_333,50,Male,Intermediate,Afternoon,Dubai,34.46,343,Any,Defensive,63,No,Club B,1638
5d1e2b5f,Player_334,30,Male,Professional,Evening,Beirut,73.71,236,Outdoor,Aggressive,56,No,No Club,1175
154c0c09,Player_335,24,Male,Advanced,Morning,Riyadh,88.01,259,Any,Defensive,64,No,Club C,1001
b97f34c6,Player_336,28,Female,Beginner,Morning,Riyadh,31.68,423,Any,Defensive,116,No,Club A,1626
b4448696,Player_337,24,Male,Advanced,Morning,Beirut,36.29,461,Outdoor,Balanced,80,No,Club B,2469
da3cf86d,Player_338,28,Female,Beginner,Evening,London,81.67,258,Any,Defensive,67,Yes,Club A,1674
be26707e,Player_339,19,Female,Beginner,Afternoon,Beirut,53.05,119,Outdoor,Balanced,97,No,Club B,2371
50dd8b61,Player_340,21,Female,Advanced,Afternoon,London,61.46,272,Outdoor,Balanced,115,No,No Club,1259
bab1ba6c,Player_341,41,Female,Beginner,Afternoon,Beirut,37.94,215,Any,Balanced,119,Yes,No Club,1311
a95b4c9a,Player_342,50,Male,Professional,Evening,Dubai,50.45,210,Indoor,Defensive,51,No,Club A,1263
54e27f81,Player_343,19,Male,Beginner,Afternoon,Dubai,68.55,440,Outdoor,Defensive,117,No,Club A,1612
7eb35f0f,Player_344,32,Female,Intermediate,Afternoon,Riyadh,70.82,498,Any,Aggressive,47,Yes,No Club,1446
ee2ad0bc,Player_345,24,Male,Professional,Afternoon,London,85.11,124,Any,Aggressive,112,No,Club B,1021
c41164d5,Player_346,35,Female,Professional,Evening,Dubai,84.84,325,Any,Defensive,111,No,No Club,2111
fd93e3d2,Player_347,37,Female,Professional,Evening,Dubai,40.63,87,Any,Balanced,39,No,Club B,2098
e7b4dcae,Player_348,48,Male,Professional,Evening,London,43.53,245,Outdoor,Defensive,64,Yes,Club A,1801
7b0428f8,Player_349,29,Female,Intermediate,Morning,Beirut,36.93,480,Any,Defensive,79,No,Club C,2002
d4389228,Player_350,43,Male,Professional,Morning,Riyadh,88.68,105,Outdoor,Aggressive,61,Yes,Club C,1797
86fa81df,Player_351,27,Female,Beginner,Morning,Beirut,79.83,331,Any,Defensive,89,Yes,Club B,1807
e438b8b6,Player_352,34,Female,Professional,Evening,Riyadh,57.07,132,Outdoor,Aggressive,86,Yes,Club B,2157
c8e1e3b7,Player_353,35,Female,Intermediate,Morning,Madrid,36.84,400,Any,Aggressive,35,No,No Club,1426
3387f7d6,Player_354,51,Male,Professional,Afternoon,Madrid,62.36,212,Any,Defensive,95,No,Club C,1354
9f8b4e10,Player_355,37,Male,Professional,Afternoon,Riyadh,37.54,402,Outdoor,Balanced,102,Yes,Club C,1233
9224b426,Player_356,39,Female,Intermediate,Evening,Cairo,44.63,261,Indoor,Aggressive,33,Yes,Club B,1234
4b1f4b1b,Player_357,36,Female,Beginner,Evening,Riyadh,40.41,380,Indoor,Balanced,46,Yes,Club A,2065
e686418a,Player_358,28,Female,Intermediate,Morning,London,64.59,386,Indoor,Aggressive,41,No,No Club,2113
f601aaba,Player_359,33,Female,Advanced,Evening,Dubai,87.93,491,Any,Defensive,60,No,No Club,1853
59890d61,Player_360,30,Female,Beginner,Morning,London,46.25,83,Any,Balanced,120,Yes,Club C,1634
ad4206f4,Player_361,50,Female,Intermediate,Evening,Cairo,50.68,218,Outdoor,Aggressive,44,No,No Club,1471
dde2b0a5,Player_362,30,Male,Beginner,Evening,Beirut,67.86,117,Outdoor,Aggressive,64,Yes,Club C,2065
cd45213e,Player_363,52,Female,Advanced,Morning,Madrid,43.5,484,Indoor,Balanced,52,Yes,Club B,1285
f7d85d44,Player_364,50,Male,Professional,Afternoon,London,48.97,331,Any,Defensive,67,Yes,Club C,2073
6401e8ef,Player_365,26,Male,Intermediate,Afternoon,Riyadh,52.15,382,Any,Aggressive,32,Yes,No Club,1393
c104837a,Player_366,21,Male,Beginner,Evening,Dubai,75.65,256,Indoor,Defensive,79,Yes,Club A,1448
720d644c,Player_367,48,Male,Beginner,Afternoon,Cairo,84.15,457,Outdoor,Aggressive,51,Yes,Club B,1800
ab58e085,Player_368,46,Female,Intermediate,Morning,London,52.27,168,Outdoor,Balanced,87,No,Club C,2488
c78fddbf,Player_369,26,Male,Advanced,Morning,Riyadh,35.09,392,Indoor,Balanced,79,No,Club B,1833
b7a76e71,Player_370,33,Female,Beginner,Afternoon,London,78.03,175,Outdoor,Defensive,63,No,No Club,1346
c61337e8,Player_371,36,Female,Beginner,Morning,Riyadh,72.52,135,Indoor,Defensive,103,No,Club B,2084
8082fb5f,Player_372,27,Female,Advanced,Afternoon,Riyadh,86.25,19,Indoor,Balanced,85,No,No Club,1052
ca317c26,Player_373,48,Female,Beginner,Evening,Beirut,73.41,49,Any,Defensive,101,No,Club B,2434
84f57b3c,Player_374,47,Female,Professional,Morning,Beirut,85.15,345,Indoor,Defensive,118,No,Club A,2454
bcf38dc6,Player_375,52,Male,Professional,Evening,Beirut,46.56,293,Indoor,Balanced,49,Yes,No Club,2227
1c55e811,Player_376,28,Male,Intermediate,Morning,London,80.8,474,Indoor,Aggressive,117,Yes,Club B,2076
ce9d7e76,Player_377,31,Male,Professional,Morning,Cairo,88.57,50,Any,Balanced,115,Yes,Club B,1024
4321b52f,Player_378,21,Male,Beginner,Morning,Beirut,36.66,39,Indoor,Balanced,119,No,Club A,2262
4bc23dee,Player_379,31,Male,Beginner,Afternoon,Riyadh,70.93,473,Any,Defensive,110,No,Club B,2182
4af35474,Player_380,44,Male,Beginner,Morning,London,30.54,75,Indoor,Balanced,72,Yes,No Club,1854
86609f44,Player_381,55,Female,Beginner,Afternoon,London,41.31,406,Any,Balanced,40,Yes,No Club,2491
a6157f94,Player_382,34,Female,Advanced,Morning,London,31.73,22,Any,Balanced,98,No,Club A,1298
53da205e,Player_383,33,Male,Advanced,Evening,Dubai,39.23,197,Indoor,Defensive,36,Yes,Club A,2223
9f834d8a,Player_384,51,Female,Intermediate,Evening,Beirut,87.62,492,Any,Balanced,101,Yes,Club B,2218
99115ea9,Player_385,23,Male,Professional,Morning,Madrid,52.07,305,Any,Defensive,120,Yes,Club C,1060
19f6a536,Player_386,38,Male,Beginner,Afternoon,London,75.55,20,Outdoor,Defensive,45,No,Club A,1467
bba593a9,Player_387,41,Male,Advanced,Evening,London,88.17,214,Outdoor,Defensive,73,No,Club B,1506
f6904026,Player_388,27,Female,Professional,Evening,Dubai,64.45,184,Outdoor,Balanced,61,No,Club C,2462
32f36225,Player_389,19,Female,Professional,Evening,Dubai,35.26,73,Outdoor,Defensive,31,No,Club B,1421
1fb51df7,Player_390,18,Female,Advanced,Morning,Riyadh,47.92,326,Any,Defensive,105,Yes,Club C,1530
52573d11,Player_391,35,Female,Professional,Morning,London,74.25,168,Any,Aggressive,75,Yes,Club B,1234
53605ebb,Player_392,37,Male,Professional,Afternoon,Riyadh,76.71,204,Any,Aggressive,109,No,Club C,2402
853559bf,Player_393,25,Male,Professional,Morning,Madrid,33.92,86,Indoor,Balanced,68,No,Club B,2446
2ee68d97,Player_394,47,Female,Intermediate,Morning,Cairo,83.77,326,Any,Aggressive,70,Yes,Club A,1014
fe75fcb5,Player_395,35,Male,Professional,Afternoon,Beirut,81.09,137,Outdoor,Defensive,38,No,Club B,1224
75eedf66,Player_396,37,Female,Advanced,Afternoon,Cairo,74.12,481,Any,Aggressive,90,No,Club A,1676
e9d5a06b,Player_397,31,Male,Intermediate,Morning,Beirut,68.15,436,Outdoor,Balanced,56,Yes,Club A,1795
2e7a63e2,Player_398,55,Male,Intermediate,Evening,Beirut,48.65,447,Outdoor,Balanced,70,No,Club B,2249
2a4309ec,Player_399,47,Male,Advanced,Evening,Riyadh,33.43,173,Outdoor,Aggressive,99,Yes,No Club,1456
36b283ba,Player_400,44,Male,Advanced,Afternoon,Dubai,32.18,97,Any,Aggressive,50,No,No Club,2373
fe76f987,Player_401,45,Female,Beginner,Evening,Cairo,59.65,418,Indoor,Aggressive,110,Yes,No Club,2342
a4081870,Player_402,54,Female,Intermediate,Morning,Cairo,58.02,67,Indoor,Defensive,58,No,No Club,1880
002216fe,Player_403,50,Female,Intermediate,Morning,Riyadh,80.03,263,Indoor,Balanced,88,Yes,Club A,1830
ada94bda,Player_404,19,Male,Beginner,Morning,Cairo,49.6,299,Indoor,Defensive,46,Yes,Club B,1586
0a01c2c5,Player_405,53,Female,Intermediate,Evening,Madrid,31.42,495,Any,Defensive,116,Yes,Club C,1645
60e62bf5,Player_406,25,Female,Intermediate,Afternoon,Cairo,87.72,402,Indoor,Balanced,81,No,Club C,2121
9da28193,Player_407,40,Male,Professional,Morning,London,83.58,68,Any,Balanced,36,Yes,Club A,2088
4fa9f867,Player_408,55,Male,Professional,Afternoon,Madrid,71.3,224,Any,Defensive,39,No,No Club,2318
cede0aed,Player_409,29,Female,Advanced,Morning,Riyadh,56.86,302,Outdoor,Defensive,90,Yes,Club A,2021
a3333e05,Player_410,20,Male,Advanced,Evening,Riyadh,65.64,449,Indoor,Aggressive,78,No,Club A,1839
71ef90af,Player_411,40,Female,Beginner,Morning,Dubai,56.51,210,Any,Defensive,54,Yes,Club B,2159
98d4acb8,Player_412,36,Male,Advanced,Afternoon,Madrid,52.99,366,Any,Aggressive,58,Yes,Club A,1822
5079a903,Player_413,49,Male,Professional,Morning,Riyadh,47.27,387,Outdoor,Aggressive,74,No,Club B,2337
c647c277,Player_414,31,Female,Advanced,Morning,Madrid,36.16,42,Outdoor,Defensive,41,No,No Club,1967
7fa3f04f,Player_415,37,Female,Professional,Morning,Madrid,39.73,436,Outdoor,Aggressive,79,Yes,Club B,1570
89f9dc71,Player_416,53,Male,Professional,Evening,Riyadh,54.04,497,Indoor,Aggressive,43,No,Club A,1200
0bf41afd,Player_417,41,Male,Beginner,Evening,Cairo,62.64,211,Outdoor,Defensive,46,Yes,Club C,2384
2fc61eed,Player_418,40,Female,Professional,Morning,Dubai,66.77,310,Indoor,Defensive,41,No,Club B,1421
909874c6,Player_419,32,Female,Intermediate,Evening,Cairo,39.67,372,Outdoor,Defensive,91,No,Club B,2135
b2e5ca46,Player_420,33,Female,Advanced,Afternoon,London,44.68,396,Outdoor,Defensive,104,No,Club A,1540
1cd169b7,Player_421,26,Male,Advanced,Morning,Madrid,54.74,83,Outdoor,Balanced,101,No,Club C,1348
f13e502c,Player_422,54,Female,Beginner,Morning,Dubai,87.94,142,Outdoor,Defensive,30,No,Club B,1010
3b0e8a45,Player_423,36,Male,Beginner,Evening,Dubai,66.81,292,Outdoor,Balanced,95,No,Club C,1818
530b0533,Player_424,50,Female,Intermediate,Morning,Beirut,74.73,394,Indoor,Defensive,104,Yes,No Club,2380
2cc2fe87,Player_425,39,Male,Beginner,Evening,Dubai,37.49,378,Indoor,Balanced,57,No,No Club,1050
25cf5fa9,Player_426,31,Female,Intermediate,Morning,Cairo,62.41,422,Indoor,Defensive,45,No,No Club,2395
8882be7d,Player_427,35,Male,Professional,Evening,Madrid,41.64,269,Any,Aggressive,97,No,Club A,1900
b1d9f9d7,Player_428,38,Male,Intermediate,Evening,Madrid,68.94,326,Any,Balanced,42,Yes,Club C,1645
fba36f2f,Player_429,41,Female,Professional,Morning,Madrid,86.8,33,Any,Balanced,95,No,Club B,2337
1c26e0e1,Player_430,21,Female,Intermediate,Evening,Beirut,57.2,93,Outdoor,Balanced,90,Yes,Club B,1245
ae11d954,Player_431,29,Female,Intermediate,Evening,Dubai,39.93,418,Outdoor,Defensive,116,No,No Club,1233
3140e24a,Player_432,34,Male,Intermediate,Evening,Cairo,39.86,128,Outdoor,Defensive,92,Yes,No Club,2036
92962efb,Player_433,34,Female,Beginner,Afternoon,Madrid,44.51,111,Any,Defensive,63,No,No Club,2067
8994d596,Player_434,30,Male,Beginner,Evening,Beirut,57.11,273,Indoor,Defensive,56,No,No Club,2363
630c9a65,Player_435,45,Male,Beginner,Morning,Riyadh,43.81,58,Outdoor,Balanced,46,No,Club B,1221
c5709a6e,Player_436,41,Female,Professional,Evening,Riyadh,40.98,164,Outdoor,Aggressive,50,No,Club C,1132
ce74ec77,Player_437,34,Female,Advanced,Morning,Riyadh,37.49,364,Any,Aggressive,38,Yes,Club A,1174
31bec48d,Player_438,54,Male,Professional,Morning,Madrid,79.99,347,Outdoor,Balanced,73,No,Club B,1525
1ae8283f,Player_439,23,Female,Intermediate,Afternoon,London,35.96,445,Outdoor,Balanced,37,No,Club B,1495
ec12952a,Player_440,38,Female,Advanced,Morning,London,54.07,62,Indoor,Defensive,45,Yes,No Club,1134
5f64ff66,Player_441,22,Female,Professional,Afternoon,Beirut,82.45,499,Any,Defensive,77,No,Club A,2407
f394baa0,Player_442,43,Male,Advanced,Evening,Madrid,71.29,421,Indoor,Defensive,85,No,No Club,1780
67ecc2e1,Player_443,26,Female,Professional,Afternoon,Beirut,65.68,462,Indoor,Aggressive,66,Yes,No Club,1457
9ec31dbf,Player_444,38,Male,Intermediate,Evening,Riyadh,79.34,476,Indoor,Balanced,110,No,Club B,1460
ba6dd19b,Player_445,37,Female,Advanced,Afternoon,Beirut,63.74,155,Any,Balanced,107,Yes,Club B,2418
90063320,Player_446,54,Female,Intermediate,Morning,Beirut,89.2,443,Indoor,Aggressive,117,Yes,Club A,1437
711ec0bb,Player_447,45,Male,Professional,Morning,Cairo,65.69,468,Any,Defensive,68,Yes,Club C,1466
64721579,Player_448,38,Female,Beginner,Evening,Cairo,75.07,132,Indoor,Defensive,63,Yes,Club A,1242
fbdc23ac,Player_449,53,Male,Intermediate,Evening,Riyadh,73.85,347,Indoor,Balanced,80,No,No Club,1819
